Amount,AmountCurrency,CandidateBpsFromBest,CandidateExpectedFillPrice,CandidateExpectedFillQty,CandidateLiquidityBucketIdx,CandidateMarket,CandidateMarketBestBid,CandidateMarketBestOffer,Currency,DealtCurrency,Fee,FeeCurrency,Market,MarketOrderID,MarketTradeID,OrderID,Price,PriceAllIn,Quantity,Side,Symbol,Timestamp,TradeID,TransactTime
47.90944234,USDT,0,0.02355422,2032.99,0,bybit,0.023566,0.023584,FLR,FLR,0.02395472117,USDT,bybit,2000607203857532160,2260000001243775890,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023566,0.02355422,2032.99,Sell,FLR-USDT,2025-07-22T23:29:23.481233Z,5b2e0f51-2fb1-4b35-9d57-ef6045fabc4c,2025-07-22T23:29:23.443000Z
27.64429872,USDT,0,0.02355892,2068.82,0,bybit,0.023572,0.023597,FLR,FLR,0.01382214936,USDT,bybit,2000607707190789376,2260000001243776800,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023572,0.02356021,1172.76,Sell,FLR-USDT,2025-07-22T23:30:23.483038Z,8891b07b-a196-4f92-bf49-8e520e5cad80,2025-07-22T23:30:23.444000Z
21.11923814,USDT,0,0.02355892,2068.82,0,bybit,0.023572,0.023597,FLR,FLR,0.01055961907,USDT,bybit,2000607707190789376,2260000001243776801,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023569,0.02355722,896.06,Sell,FLR-USDT,2025-07-22T23:30:23.483111Z,b7c78f43-d0df-4812-9434-4f3502bdf92e,2025-07-22T23:30:23.444000Z
46.24058886,USDT,0,0.02357421,1960.51,0,bybit,0.023586,0.02361,FLR,FLR,0.02312029443,USDT,bybit,2000608210515657985,2260000001243778574,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023586,0.02357421,1960.51,Sell,FLR-USDT,2025-07-22T23:31:23.484524Z,7becc1b0-09a1-4358-8d1d-ddb527b32bcf,2025-07-22T23:31:23.446000Z
50.21753097,USDT,0,0.0236012,2126.69,0,bybit,0.023613,0.023636,FLR,FLR,0.025108765485,USDT,bybit,2000608713882469632,2260000001243779620,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023613,0.02360119,2126.69,Sell,FLR-USDT,2025-07-22T23:32:23.490527Z,ea9991ca-95f3-4309-b16d-8a25f794de8a,2025-07-22T23:32:23.452000Z
40.25918695,USDT,0,0.02366496,2131.93,0,bybit,0.023677,0.023696,FLR,FLR,0.020129593475,USDT,bybit,2000609217140229376,2260000001243780653,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023677,0.02366516,1700.35,Sell,FLR-USDT,2025-07-22T23:33:23.484547Z,fadbeeaa-435e-4dcf-a37f-364763df430a,2025-07-22T23:33:23.445000Z
10.21808808,USDT,0,0.02366496,2131.93,0,bybit,0.023677,0.023696,FLR,FLR,0.00510904404,USDT,bybit,2000609217140229376,2260000001243780654,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023676,0.02366416,431.58,Sell,FLR-USDT,2025-07-22T23:33:23.484601Z,24b2c702-f57c-438c-b4e9-56673197b3d6,2025-07-22T23:33:23.445000Z
50.7221625,USDT,0,0.0237405,2135.67,0,okex,0.02375,0.02377,FLR,FLR,0.020288865,USDT,okex,2708676941337894912,13594458,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02375,0.0237405,2135.67,Sell,FLR-USDT,2025-07-22T23:34:23.479998Z,9d742fb7-e336-4ff3-b83f-c9dc0b256ac5,2025-07-22T23:34:23.451000Z
48.6806994,USDT,0,0.02376612,2047.30,0,bybit,0.023778,0.023803,FLR,FLR,0.0243403497,USDT,bybit,2000610223781577984,2260000001243783384,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023778,0.02376611,2047.30,Sell,FLR-USDT,2025-07-22T23:35:23.485106Z,bad4d42d-7f0c-4c87-a148-e807afeed564,2025-07-22T23:35:23.445000Z
46.51592529,USDT,0,0.0237842,1955.19,0,bybit,0.023797,0.023818,FLR,FLR,0.023257962645,USDT,bybit,2000610727089669376,2260000001243784362,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023791,0.0237791,1955.19,Sell,FLR-USDT,2025-07-22T23:36:23.484093Z,f374b40c-b085-4b70-be40-306f09af3f89,2025-07-22T23:36:23.444000Z
48.453093,USDT,0,0.02378049,2036.70,0,okex,0.02379,0.02381,FLR,FLR,0.0193812372,USDT,okex,2708682981169209344,13594545,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02379,0.02378048,2036.70,Sell,FLR-USDT,2025-07-22T23:37:23.479663Z,d10c92b0-fa8e-49b8-9f04-c093cbebef68,2025-07-22T23:37:23.452000Z
49.54724705,USDT,0,0.02377311,2083.13,0,bybit,0.023785,0.023808,FLR,FLR,0.024773623525,USDT,bybit,2000611733731017984,2260000001243786580,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023785,0.02377311,2083.13,Sell,FLR-USDT,2025-07-22T23:38:23.485438Z,67a291ef-f450-459a-a2d6-736a330152d6,2025-07-22T23:38:23.446000Z
49.23610314,USDT,0,0.0237901,2068.57,0,bybit,0.023802,0.023829,FLR,FLR,0.02461805157,USDT,bybit,2000612238549058816,2260000001243787560,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023802,0.0237901,2068.57,Sell,FLR-USDT,2025-07-22T23:39:23.664023Z,e20dd742-b510-4615-b6ea-36fba7252b03,2025-07-22T23:39:23.624000Z
50.72481885,USDT,0,0.02385307,2125.49,0,bybit,0.023865,0.02389,FLR,FLR,0.025362409425,USDT,bybit,2000612740397532416,2260000001243788953,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023865,0.02385307,2125.49,Sell,FLR-USDT,2025-07-22T23:40:23.489050Z,d5e14461-b37a-4bec-8f73-eeed0e09d94f,2025-07-22T23:40:23.449000Z
51.06708629,USDT,0,0.02389105,2136.43,0,bybit,0.023903,0.023925,FLR,FLR,0.025533543145,USDT,bybit,2000613243722401024,2260000001243790900,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023903,0.02389105,2136.43,Sell,FLR-USDT,2025-07-22T23:41:23.490431Z,4a985b44-b79b-453d-88e1-89a1258bb2b8,2025-07-22T23:41:23.451000Z
49.5836016,USDT,0,0.02390044,2073.76,0,okex,0.02391,0.02393,FLR,FLR,0.01983344064,USDT,okex,2708693047767244800,13594785,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02391,0.02390044,2073.76,Sell,FLR-USDT,2025-07-22T23:42:23.487227Z,53cd7826-c490-4826-a562-d5ab52359c08,2025-07-22T23:42:23.459000Z
10.401767,USDT,0,0.02385046,2069.90,0,okex,0.02386,0.02388,FLR,FLR,0.0041607068,USDT,okex,2708695063415529472,13594804,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02386,0.02385046,435.95,Sell,FLR-USDT,2025-07-22T23:43:23.559352Z,bd7666e1-5758-4ca1-99fa-1b42d0a9e88e,2025-07-22T23:43:23.530000Z
38.986047,USDT,0,0.02385046,2069.90,0,okex,0.02386,0.02388,FLR,FLR,0.0155944188,USDT,okex,2708695063415529472,13594805,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02386,0.02385046,1633.95,Sell,FLR-USDT,2025-07-22T23:43:23.559419Z,6407b6c6-ac31-4ef3-98e1-bc4f7caa99a1,2025-07-22T23:43:23.530000Z
51.02715536,USDT,0,0.02382409,2140.76,0,bybit,0.023836,0.023852,FLR,FLR,0.02551357768,USDT,bybit,2000614753680229633,2260000001243796138,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023836,0.02382408,2140.76,Sell,FLR-USDT,2025-07-22T23:44:23.491284Z,764eef48-cd61-4fe6-8d10-94378e4b9ad9,2025-07-22T23:44:23.451000Z
46.6923624,USDT,0,0.02380048,1961.04,0,okex,0.02381,0.02384,FLR,FLR,0.01867694496,USDT,okex,2708699087531450368,13594858,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02381,0.02380048,1961.04,Sell,FLR-USDT,2025-07-22T23:45:23.486172Z,8711c6c4-c20e-48b7-90f3-4e18a881320c,2025-07-22T23:45:23.458000Z
48.3339403,USDT,0,0.02393303,2018.54,0,bybit,0.023945,0.023973,FLR,FLR,0.02416697015,USDT,bybit,2000615760313189632,2260000001243799409,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023945,0.02393303,2018.54,Sell,FLR-USDT,2025-07-22T23:46:23.491031Z,30c23127-10c6-42e4-a33b-ee6b04c75249,2025-07-22T23:46:23.451000Z
47.40430424,USDT,0,0.02389605,1982.78,0,bybit,0.023908,0.023929,FLR,FLR,0.02370215212,USDT,bybit,2000616263638058240,2260000001243800842,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023908,0.02389605,1982.78,Sell,FLR-USDT,2025-07-22T23:47:23.492693Z,0b14e657-3560-4817-a72d-aeac603a77d3,2025-07-22T23:47:23.452000Z
47.264499,USDT,0,0.02384046,1981.74,0,okex,0.02385,0.02387,FLR,FLR,0.0189057996,USDT,okex,2708705127228547072,13595056,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02385,0.02384046,1981.74,Sell,FLR-USDT,2025-07-22T23:48:23.483347Z,8ac62100-fec3-46f9-8500-afc3e81a397c,2025-07-22T23:48:23.455000Z
48.7961448,USDT,0,0.02378049,2051.12,0,okex,0.02379,0.02381,FLR,FLR,0.01951845792,USDT,okex,2708707140628684800,13595077,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02379,0.02378048,2051.12,Sell,FLR-USDT,2025-07-22T23:49:23.487204Z,7558181c-d599-4259-9fbc-ca521d6b1f52,2025-07-22T23:49:23.459000Z
6.9665888,USDT,0,0.02377049,2059.92,0,okex,0.02378,0.02381,FLR,FLR,0.00278663552,USDT,okex,2708709154834128896,13595100,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02378,0.02377049,292.96,Sell,FLR-USDT,2025-07-22T23:50:23.519684Z,2283e13f-f3bf-4b63-871a-477e540d70de,2025-07-22T23:50:23.487000Z
42.0183088,USDT,0,0.02377049,2059.92,0,okex,0.02378,0.02381,FLR,FLR,0.01680732352,USDT,okex,2708709154834128896,13595101,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02378,0.02377049,1766.96,Sell,FLR-USDT,2025-07-22T23:50:23.519732Z,1afc4b6d-0be9-4360-af7f-9b84944292d3,2025-07-22T23:50:23.487000Z
46.774675,USDT,0,0.0237405,1969.46,0,okex,0.02375,0.02378,FLR,FLR,0.01870987,USDT,okex,2708711167630286848,13595106,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02375,0.0237405,1969.46,Sell,FLR-USDT,2025-07-22T23:51:23.501226Z,96645613-8cb8-433c-9c0b-fd7fc817f24d,2025-07-22T23:51:23.473000Z
50.2872162,USDT,0,0.02361056,2129.01,0,okex,0.02362,0.02365,FLR,FLR,0.02011488648,USDT,okex,2708713180661325824,13595187,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02362,0.02361055,2129.01,Sell,FLR-USDT,2025-07-22T23:52:23.494913Z,fb98b916-bb41-42f1-a5f1-3fa67eef0d75,2025-07-22T23:52:23.467000Z
50.624859,USDT,0,0.02369052,2136.07,0,okex,0.0237,0.02371,FLR,FLR,0.0202499436,USDT,okex,2708715194464116736,13595205,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02370,0.02369052,2136.07,Sell,FLR-USDT,2025-07-22T23:53:23.512415Z,3386488c-649d-4e01-8672-9bee175bac20,2025-07-22T23:53:23.483000Z
5.1597216,USDT,0,0.0237505,2040.83,0,okex,0.02376,0.02379,FLR,FLR,0.00206388864,USDT,okex,2708717207193165824,13595246,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02376,0.0237505,217.16,Sell,FLR-USDT,2025-07-22T23:54:23.494879Z,0ddb0d89-8bb2-4d94-b434-a7c884ab62c7,2025-07-22T23:54:23.466000Z
43.3303992,USDT,0,0.0237505,2040.83,0,okex,0.02376,0.02379,FLR,FLR,0.01733215968,USDT,okex,2708717207193165824,13595247,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02376,0.0237505,1823.67,Sell,FLR-USDT,2025-07-22T23:54:23.494938Z,90c70b29-b46f-4a61-9f59-4a4cad78ec39,2025-07-22T23:54:23.466000Z
47.57304684,USDT,0,0.02373713,2003.16,0,bybit,0.023749,0.023756,FLR,FLR,0.02378652342,USDT,bybit,2000620290186675456,2260000001243809003,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023749,0.02373713,2003.16,Sell,FLR-USDT,2025-07-22T23:55:23.494281Z,b22c4a0f-77ca-4ccc-85bb-ebdb5d92f6f6,2025-07-22T23:55:23.455000Z
48.42957519,USDT,0,0.02375712,2037.51,0,bybit,0.023769,0.023788,FLR,FLR,0.024214787595,USDT,bybit,2000620793511544064,2260000001243809722,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023769,0.02375712,2037.51,Sell,FLR-USDT,2025-07-22T23:56:23.495059Z,5a011d83-9abc-4717-8b90-e5a5f129dc1f,2025-07-22T23:56:23.455000Z
48.9093852,USDT,0,0.02378049,2055.88,0,okex,0.02379,0.02381,FLR,FLR,0.01956375408,USDT,okex,2708723246722490368,13595270,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02379,0.02378048,2055.88,Sell,FLR-USDT,2025-07-22T23:57:23.486094Z,38405568-6afc-4d9c-9ccc-1964182e30b6,2025-07-22T23:57:23.458000Z
51.1667892,USDT,0,0.02381048,2148.06,0,okex,0.02382,0.02384,FLR,FLR,0.02046671568,USDT,okex,2708725262874091520,13595313,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02382,0.02381047,2148.06,Sell,FLR-USDT,2025-07-22T23:58:23.572475Z,6e0bd945-3879-49bc-a73e-d0ed3a8cf294,2025-07-22T23:58:23.544000Z
49.8683246,USDT,0,0.02377049,2097.07,0,okex,0.02378,0.0238,FLR,FLR,0.01994732984,USDT,okex,2708727275905130496,13595361,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02378,0.02377049,2097.07,Sell,FLR-USDT,2025-07-22T23:59:23.568775Z,6e98068a-307b-48f8-970b-676b8e66d617,2025-07-22T23:59:23.537000Z
46.4511438,USDT,0,0.02381048,1950.09,0,okex,0.02382,0.02384,FLR,FLR,0.01858045752,USDT,okex,2708729286654468096,13595446,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02382,0.02381047,1950.09,Sell,FLR-USDT,2025-07-23T00:00:23.491420Z,08b6d8c8-d3fb-4b93-8935-6f1ce48e0429,2025-07-23T00:00:23.462000Z
37.7592895,USDT,0,0.02381206,2133.25,0,bybit,0.023825,0.023844,FLR,FLR,0.01887964475,USDT,bybit,2000623310102332672,2260000001243817178,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023825,0.02381309,1584.86,Sell,FLR-USDT,2025-07-23T00:01:23.496436Z,544c3ce1-4a60-46c2-9bb9-befde3076fb7,2025-07-23T00:01:23.456000Z
13.06319819,USDT,0,0.02381206,2133.25,0,bybit,0.023825,0.023844,FLR,FLR,0.006531599095,USDT,bybit,2000623310102332672,2260000001243817179,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023821,0.02380909,548.39,Sell,FLR-USDT,2025-07-23T00:01:23.496519Z,32b2b463-9bd5-4324-bfe9-5641a627faf7,2025-07-23T00:01:23.456000Z
48.660115,USDT,0,0.02386307,2038.12,0,bybit,0.023875,0.023898,FLR,FLR,0.0243300575,USDT,bybit,2000623813418812672,2260000001243818730,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023875,0.02386306,2038.12,Sell,FLR-USDT,2025-07-23T00:02:23.496552Z,98f19137-10c5-4537-8994-7e024b6a327b,2025-07-23T00:02:23.456000Z
29.35033841,USDT,0,0.0238267,1991.95,0,bybit,0.023839,0.023857,FLR,FLR,0.014675169205,USDT,bybit,2000624316735292672,2260000001243820744,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023839,0.02382708,1231.19,Sell,FLR-USDT,2025-07-23T00:03:23.497027Z,5f103cb3-2451-42c9-b8c1-d6dc16793e2c,2025-07-23T00:03:23.457000Z
18.13499688,USDT,0,0.0238267,1991.95,0,bybit,0.023839,0.023857,FLR,FLR,0.00906749844,USDT,bybit,2000624316735292672,2260000001243820745,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023838,0.02382608,760.76,Sell,FLR-USDT,2025-07-23T00:03:23.497087Z,d7d12ed9-5d9b-4ae6-ab7b-83bc7b1e5c6d,2025-07-23T00:03:23.457000Z
50.40621414,USDT,0,0.02394103,2104.38,0,bybit,0.023953,0.02396,FLR,FLR,0.02520310707,USDT,bybit,2000624820051772673,2260000001243822631,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023953,0.02394102,2104.38,Sell,FLR-USDT,2025-07-23T00:04:23.496905Z,db7c129a-da04-4f9e-aa7c-3da29766033a,2025-07-23T00:04:23.457000Z
40.3105808,USDT,0,0.02395558,1970.45,0,bybit,0.023968,0.02399,FLR,FLR,0.0201552904,USDT,bybit,2000625323376641280,2260000001243824340,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023968,0.02395602,1681.85,Sell,FLR-USDT,2025-07-23T00:05:23.497284Z,e0c3ee1b-6ba7-4d6d-9a82-26f815bd05b2,2025-07-23T00:05:23.457000Z
6.9171648,USDT,0,0.02395558,1970.45,0,bybit,0.023968,0.02399,FLR,FLR,0.0034585824,USDT,bybit,2000625323376641280,2260000001243824341,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023968,0.02395602,288.60,Sell,FLR-USDT,2025-07-23T00:05:23.497371Z,b7647094-8fdd-46a9-b1c4-286bd52a7bbf,2025-07-23T00:05:23.457000Z
48.9555512,USDT,0,0.02395042,2043.22,0,okex,0.02396,0.02398,FLR,FLR,0.01958222048,USDT,okex,2708741370209411072,13595789,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02396,0.02395042,2043.22,Sell,FLR-USDT,2025-07-23T00:06:23.607881Z,b61575ff-ddc4-44e5-bc96-ca720ff8c8d7,2025-07-23T00:06:23.580000Z
49.0398389,USDT,0,0.02393303,2048.02,0,bybit,0.023945,0.023971,FLR,FLR,0.02451991945,USDT,bybit,2000626330017989888,2260000001243826775,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023945,0.02393303,2048.02,Sell,FLR-USDT,2025-07-23T00:07:23.498468Z,d1833256-6df6-4946-8f82-375d8f8be7ba,2025-07-23T00:07:23.459000Z
5.4628686,USDT,0,0.02393043,1965.48,0,okex,0.02394,0.02397,FLR,FLR,0.00218514744,USDT,okex,2708745392949600256,13595874,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02394,0.02393042,228.19,Sell,FLR-USDT,2025-07-23T00:08:23.496171Z,8bbfa591-5662-4d0b-aa7b-f4ddebccfd0a,2025-07-23T00:08:23.467000Z
41.5907226,USDT,0,0.02393043,1965.48,0,okex,0.02394,0.02397,FLR,FLR,0.01663628904,USDT,okex,2708745392949600256,13595875,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02394,0.02393042,1737.29,Sell,FLR-USDT,2025-07-23T00:08:23.496220Z,75ff6aa8-c18e-426a-91a0-e319f6343af2,2025-07-23T00:08:23.467000Z
46.8537969,USDT,0,0.02390044,1959.59,0,okex,0.02391,0.02393,FLR,FLR,0.01874151876,USDT,okex,2708747406148411392,13595901,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02391,0.02390044,1959.59,Sell,FLR-USDT,2025-07-23T00:09:23.493103Z,d716d01a-7a07-4b91-8c15-31f0b546575b,2025-07-23T00:09:23.465000Z
51.1309136,USDT,0,0.02391044,2137.58,0,okex,0.02392,0.02394,FLR,FLR,0.02045236544,USDT,okex,2708749419615657984,13595910,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02392,0.02391043,2137.58,Sell,FLR-USDT,2025-07-23T00:10:23.499200Z,511c57df-27bb-4120-80e1-cddfc2d48b4e,2025-07-23T00:10:23.471000Z
47.55462888,USDT,0,0.02393103,1986.16,0,bybit,0.023943,0.02397,FLR,FLR,0.02377731444,USDT,bybit,2000628343292298496,2260000001243832281,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023943,0.02393103,1986.16,Sell,FLR-USDT,2025-07-23T00:11:23.499146Z,387e02d4-26a7-4fd6-a87c-7c590222302d,2025-07-23T00:11:23.459000Z
47.9853932,USDT,0,0.02392043,2005.24,0,okex,0.02393,0.02395,FLR,FLR,0.01919415728,USDT,okex,2708753446046834688,13595977,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02393,0.02392043,2005.24,Sell,FLR-USDT,2025-07-23T00:12:23.496574Z,6ceaa34b-1fde-48a0-8f6b-f01c8f978058,2025-07-23T00:12:23.468000Z
49.357597,USDT,0,0.02394042,2060.86,0,okex,0.02395,0.02397,FLR,FLR,0.0197430388,USDT,okex,2708755459212091392,13596005,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02395,0.02394042,2060.86,Sell,FLR-USDT,2025-07-23T00:13:23.493980Z,f49ffa9e-4f96-4432-8457-39f6cb53d94f,2025-07-23T00:13:23.466000Z
47.961600,USDT,0,0.0239904,1998.40,0,okex,0.024,0.02402,FLR,FLR,0.01918464,USDT,okex,2708757472511565824,13596063,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02400,0.0239904,1998.40,Sell,FLR-USDT,2025-07-23T00:14:23.496333Z,c031aaa2-c450-4284-ba95-f05b184ef114,2025-07-23T00:14:23.466000Z
9.776646,USDT,1.54,0.02397041,407.70,0,okex,0.02398,0.024,FLR,FLR,0.0039106584,USDT,okex,2708759485710376960,13596087,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02398,0.02397041,407.70,Sell,FLR-USDT,2025-07-23T00:15:23.492150Z,7b054297-f342-4238-92ba-39a0e60a5b20,2025-07-23T00:15:23.464000Z
39.97721394,USDT,-0.38,0.02397501,1666.62,0,bybit,0.023987,0.024002,FLR,FLR,0.01998860697,USDT,bybit,2000630356566607104,2260000001243838307,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023987,0.02397501,1666.62,Sell,FLR-USDT,2025-07-23T00:15:23.500928Z,897351b1-b0e4-48e0-acfb-a50946f5dcec,2025-07-23T00:15:23.461000Z
47.53098036,USDT,0,0.02385907,1991.16,0,bybit,0.023871,0.023889,FLR,FLR,0.02376549018,USDT,bybit,2000630859891475712,2260000001243839644,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023871,0.02385906,1991.16,Sell,FLR-USDT,2025-07-23T00:16:23.501681Z,f105a66c-35b1-4611-b431-99f389843379,2025-07-23T00:16:23.462000Z
51.162491,USDT,0,0.02389044,2140.69,0,okex,0.0239,0.02393,FLR,FLR,0.0204649964,USDT,okex,2708763512443543552,13596116,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02390,0.02389044,2140.69,Sell,FLR-USDT,2025-07-23T00:17:23.498398Z,df12e70f-7211-4628-8cf9-32cd39f7a682,2025-07-23T00:17:23.470000Z
50.9274135,USDT,0,0.02388306,2131.30,0,bybit,0.023895,0.023914,FLR,FLR,0.02546370675,USDT,bybit,2000631866516047104,2260000001243843076,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023895,0.02388305,2131.30,Sell,FLR-USDT,2025-07-23T00:18:23.500828Z,d85746a4-746d-4834-9a1f-c17fb843107f,2025-07-23T00:18:23.461000Z
49.03409238,USDT,0,0.02386207,2053.87,0,bybit,0.023874,0.023887,FLR,FLR,0.02451704619,USDT,bybit,2000632369849304321,2260000001243844286,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023874,0.02386206,2053.87,Sell,FLR-USDT,2025-07-23T00:19:23.503116Z,67a3f6bc-f11a-43a8-86e8-8c44ecb91560,2025-07-23T00:19:23.463000Z
50.68803172,USDT,0,0.02386407,2122.97,0,bybit,0.023876,0.02389,FLR,FLR,0.02534401586,USDT,bybit,2000632873165784320,2260000001243845370,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023876,0.02386406,2122.97,Sell,FLR-USDT,2025-07-23T00:20:23.502647Z,e4adc9a6-d31e-4ebb-b23c-8132ea33a2d5,2025-07-23T00:20:23.462000Z
46.553376,USDT,0,0.02389044,1947.84,0,okex,0.0239,0.02393,FLR,FLR,0.0186213504,USDT,okex,2708771565373005824,13596136,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.02390,0.02389044,1947.84,Sell,FLR-USDT,2025-07-23T00:21:23.494872Z,8a00566d-eb2e-491c-a8d1-9c0596164ae0,2025-07-23T00:21:23.467000Z
49.29791139,USDT,0,0.02392104,2059.83,0,bybit,0.023933,0.023959,FLR,FLR,0.024648955695,USDT,bybit,2000633879807132928,2260000001243848687,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023933,0.02392103,2059.83,Sell,FLR-USDT,2025-07-23T00:22:23.503114Z,0af215ab-841f-47ce-9825-8337f2bb2858,2025-07-23T00:22:23.463000Z
41.00724268,USDT,0,0.02391999,2022.48,0,bybit,0.023932,0.023952,FLR,FLR,0.02050362134,USDT,bybit,2000634383123612928,2260000001243849904,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023932,0.02392003,1713.49,Sell,FLR-USDT,2025-07-23T00:23:23.503390Z,5b003ba6-db42-4400-8f3e-6df346077ec7,2025-07-23T00:23:23.463000Z
6.10696776,USDT,0,0.02391999,2022.48,0,bybit,0.023932,0.023952,FLR,FLR,0.00305348388,USDT,bybit,2000634383123612928,2260000001243849905,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023932,0.02392003,255.18,Sell,FLR-USDT,2025-07-23T00:23:23.503436Z,abd94994-2d78-419b-bb20-561fb8b2f0ed,2025-07-23T00:23:23.463000Z
1.2876733,USDT,0,0.02391999,2022.48,0,bybit,0.023932,0.023952,FLR,FLR,0.00064383665,USDT,bybit,2000634383123612928,2260000001243849906,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023930,0.02391804,53.81,Sell,FLR-USDT,2025-07-23T00:23:23.503481Z,f174689c-b9df-421c-ab98-60232f81b233,2025-07-23T00:23:23.463000Z
48.12565529,USDT,0,0.02388706,2013.71,0,bybit,0.023899,0.023921,FLR,FLR,0.024062827645,USDT,bybit,2000634886440092932,2260000001243851028,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023899,0.02388705,2013.71,Sell,FLR-USDT,2025-07-23T00:24:23.503330Z,514e8fbe-8954-4c12-96c5-0a26691307f8,2025-07-23T00:24:23.464000Z
49.38073474,USDT,0,0.02393903,2061.74,0,bybit,0.023951,0.023967,FLR,FLR,0.02469036737,USDT,bybit,2000635389756572928,2260000001243853996,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023951,0.02393902,2061.74,Sell,FLR-USDT,2025-07-23T00:25:23.503574Z,f7ef670b-a6d0-4c24-abb0-ef57893578b2,2025-07-23T00:25:23.464000Z
34.85660883,USDT,0,0.02393203,2021.43,0,bybit,0.023944,0.023965,FLR,FLR,0.017428304415,USDT,bybit,2000635893081441538,2260000001243855814,87526ab1-e9a2-4d6e-920f-ab05c399ea9a,0.023951,0.02393902,1455.33,Sell,FLR-USDT,2025-07-23T00:26:23.505312Z,87ba47d4-0d4a-4468-8726-e08d26d2dc90,2025-07-23T00:26:23.465000Z
